text,summary
"The apps 'Social_Networking', 'Utilities', 'Utilities', 'Utilities', 'Navigation', 'Utilities', 'Utilities', 'Travel', 'Utilities', 'Social_Networking', 'Social_Networking', 'Utilities', 'Utilities', 'Utilities', 'Utilities'  are used prior to the prediction. The apps 235, 535, 641, 535, 4, 409, 535, 31, 535, 1, 5, 535, 1675, 452, 535  are used prior to the prediction. On Friday 01 PM. Utilities : 547, 1411, 1858, 105, 576, 201, 907, 480, 158, 210, 80, 436, 452, 599, 721, 242, 641, 442, 72, 167, 454, 46, 753, 533, 1077, 396, 274, 74, 208, 164, 346, 535, 1394, 379, 352, 60, 224, 1675, 839, 891, 594, 90, 1368, 610, 182, 170, 586, 34, 128, 623, 1038, 409, 265, 1416, 712, 585, 873, 877, 627, 587, 366, 426, 704, 1206, 357, 571, 820, 1480, 267, 688, 1189, 427, 148, 276, 107, 97, 301, 348, 1859, 248, 214, 487, 1113, 342, 892, 1144, 503, 65, 589, 1094, 1253, 1249, 1345, 738, 609, 710, 108, 1355, 288, 382, 93, 1424, 987, 52, 968, 934, 858, 486, 1162, 745, 466, 1219, 218, 1070, 42, 261, 1670, 556, 909, 1720, 1370, 1354, 429, 68, 1939, 1466, 438, 1092, 350, 1353, 1233, 258, 919, 1226, 1190, 1950, 180, 1400, 62, 1362, 489, 1369, 221, 1227, 1323, 563, 1339, 1350, 1090, 632, 38, 1281, 702, 682, 865, 1712, 1441 - Social_Networking : 2, 1, 5, 77, 202, 252, 121, 398, 36, 212, 55, 235, 256, 522, 286, 843, 23, 763, 937, 228, 1594, 1267, 572, 669, 1087, 377, 369, 376, 375, 1967, 363, 371, 619, 1484, 471, 1232, 368, 359, 1721, 358, 364, 372, 448, 932, 430 - Photo&Video : 237, 439, 1889, 1963, 1098, 1519, 1179, 1159, 320, 1591, 1166, 1513, 1110, 1017, 139 - Entertainment : 30, 469, 706, 674, 543, 244, 842, 1727, 497, 986, 684, 1419, 1151, 98, 1973, 1956, 1897, 1687, 390, 312, 1381 - Lifestyle : 126, 79, 903, 176, 1365, 29, 172, 76, 1024, 351, 247, 246, 324, 708, 239, 413, 613, 1822, 17, 555, 766, 1096, 33, 389, 387, 384, 381, 1401, 528, 1183, 542, 1215, 1760, 1084, 1311, 781, 227, 770, 523 - News : 26, 12, 19, 53, 328, 525, 21, 1033, 335, 1679, 1676, 460, 425, 1326, 472 - Shopping : 70, 232, 255, 948, 747, 591, 854, 536, 924, 414, 798, 802 - Music : 10, 287, 626, 483, 508, 583, 209, 513, 791, 289, 1056, 654, 1404, 1247, 354, 417, 407, 408, 1644, 1667, 394, 676, 1849 - Navigation : 4, 9, 41, 82, 115, 606, 1456, 717, 662, 658, 8, 657 - Weather : 144, 699, 125, 424, 757, 964, 1083, 462, 1396 - Games : 7, 300, 1599, 310, 664, 215, 561, 1815 - Travel : 31, 529, 875, 360, 1015, 1428, 250, 284, 1180, 1052 - Finance : 355, 687, 769, 558, 343, 1782, 402, 266, 1857, 690 - References : 1099, 54 - Infant & Mom : 1775. This user is close to Residence. ",this user will use App 1675
"The apps Utilities, Navigation, Navigation, Navigation, Utilities, Communication, Navigation, Navigation, Communication, Navigation, Utilities, Communication, Communication, Communication, Navigation  are used prior to the prediction. The apps 28, 6, 86, 6, 28, 1, 6, 86, 1, 6, 28, 4, 63, 4, 6  are used prior to the prediction. On Friday 03 AM. Communication : 58, 16, 4, 63, 1, 14, 60, 30 - Utilities : 24, 28, 2, 64, 12 - Navigation : 86, 6 - Shopping : 17, 55 - Social_Networking : 8 - References : 20, 45 - Entertainment : 7 - Music : 40 - Photo&Video : 13, 82 - Finance : 47. ",this user will use App 86
"The apps Photo&Video, Communication, Photo&Video, Communication, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Entertainment, Communication  are used prior to the prediction. The apps 31, 58, 31, 58, 58, 3, 58, 3, 58, 3, 4, 3, 4, 7, 4  are used prior to the prediction. On Saturday 03 AM. Communication : 4, 58, 1 - Utilities : 2, 28, 18, 41, 12 - Photo&Video : 31, 34, 13 - Social_Networking : 3 - Entertainment : 7, 52 - Shopping : 17 - Navigation : 6 - Music : 40 - References : 45 - Finance : 59. ",this user will use App 7
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking'  are used prior to the prediction. The apps 2, 5, 2, 5, 2, 235, 1636, 1703, 2, 763, 2, 932, 2, 167, 2  are used prior to the prediction. On Wednesday 09 PM. Social_Networking : 2, 1, 5, 77, 235, 202, 398, 252, 763, 228, 522, 1267, 286, 256, 930, 121, 1562, 55, 212, 377, 375, 471, 359, 376, 363, 1986, 370, 369, 358, 1265, 372, 935, 917, 1594, 929, 371, 843, 932, 905, 461, 1484, 368, 1959 - Utilities : 74, 80, 148, 72, 167, 46, 317, 34, 1606, 60, 189, 78, 1313, 107, 105, 427, 38, 556, 955, 90, 820, 182, 242, 201, 1358, 1141, 221, 1975, 158, 585, 1258, 97, 1636, 379, 1703, 210, 533, 276, 128, 1447, 108, 325, 623, 267, 357, 571, 1078, 1512, 753, 1333, 496, 348, 1105, 489, 1645, 947, 688, 164, 1530, 510, 632, 1152, 745, 1643, 366, 865, 1097, 218, 1020, 866, 909, 421, 311, 934, 1233, 700, 1216, 993, 1549, 1906, 1347, 1353, 830, 485, 752, 1461, 968, 641, 627, 1466, 1831, 1789, 224, 1424, 1092, 1572, 350, 1416, 1323, 1874, 340, 1219, 1350, 1144, 563, 1090, 1203, 1281, 710, 1892, 352, 1950, 342, 1837 - Lifestyle : 29, 76, 172, 126, 79, 351, 1183, 413, 1760, 387, 389, 381, 246, 384, 1822, 766, 652, 247, 708, 1215, 227, 528, 222, 555, 1294, 491, 1311, 542, 613, 974 - Travel : 31, 308, 360, 612, 529, 437, 1428, 875, 250, 1180, 284 - Music : 10, 1379, 209, 289, 287, 1120, 626, 849, 583, 513, 394, 354, 407, 628, 408, 417, 492, 676, 1000, 1879, 508, 1404 - Navigation : 4, 470, 9, 1278, 1389, 309, 82, 290, 8, 606, 447, 658, 532, 657, 662, 41, 115, 717, 756, 1081, 723 - Entertainment : 30, 187, 32, 469, 244, 312, 706, 392, 390, 497, 405, 637, 411, 674, 1749, 1554, 1687, 842, 1067, 1973, 1762, 1151, 98, 1727, 1620, 1956, 501 - Shopping : 70, 255, 1199, 59, 414, 232, 591, 854, 1472, 302, 948, 560, 1044, 969, 882, 1074 - News : 12, 21, 53, 217, 765, 113, 810, 146, 565, 19, 425, 1210, 1326, 614, 1535, 1438 - Games : 7, 531, 1722, 300, 1392, 664, 310, 561, 645, 624 - References : 1126, 54, 1099 - Education : 334, 504 - Weather : 125, 757, 964, 424, 1396, 1083 - Finance : 343, 558, 266, 402, 649, 401, 782 - Photo&Video : 1537, 1110, 1591, 1519, 1513, 320 - Health & Fitness : 718, 1331. This user is close to Business affairs and Factory. ",this user will use App 763
"The apps 'Shopping', 'Shopping', 'Navigation', 'Shopping', 'Shopping', 'Navigation', 'Utilities', 'Navigation', 'Shopping', 'Shopping', 'Navigation', 'Utilities', 'Navigation', 'Shopping', 'Navigation'  are used prior to the prediction. The apps 560, 302, 9, 232, 70, 9, 128, 9, 232, 70, 9, 128, 9, 232, 9  are used prior to the prediction. On Friday 01 PM. Navigation : 9, 4, 1708, 606, 41, 447, 1740, 1674, 658, 662, 115 - Utilities : 516, 671, 409, 440, 1820, 1988, 1560, 93, 97, 1400, 182, 601, 80, 267, 94, 1380, 129, 27, 958, 65, 1993, 1206, 62, 505, 379, 42, 46, 1376, 338, 311, 128, 427, 74, 60, 820, 479, 485, 315, 456, 1016, 336, 362, 1029, 148, 135, 342, 1435, 752, 571, 934, 1643, 1789, 1769, 745, 1219, 688 - Social_Networking : 1, 2, 18, 55, 77, 121, 252, 522, 202, 398, 256, 212, 286, 1267, 364, 5, 430, 843 - Music : 10, 289, 209, 287, 626, 1008, 407, 508, 408, 394, 417, 583, 676, 513, 1404, 1656, 1561, 990, 354, 1669, 963, 1667 - Lifestyle : 79, 76, 126, 247, 17, 413, 555, 613, 760, 770, 783, 799, 777, 1183, 768, 781, 1822, 1294, 774, 1215, 172, 1760, 351, 1866 - Shopping : 70, 302, 232, 560, 59, 790, 948, 788, 787, 1885, 1638, 785, 802, 786, 255, 803, 796, 801, 798, 591, 854, 814, 414, 795 - Photo&Video : 665, 1519, 1591, 320, 1513, 1110 - Education : 504, 334 - Health & Fitness : 592, 718, 1331 - References : 54. This user is close to Business affairs ,Residence and Education. ",this user will use App 232
"The apps Communication, Communication, Communication, Communication, Communication, Utilities, Communication, Social_Networking, Communication, Utilities, Communication, Communication, Utilities, Communication, Utilities  are used prior to the prediction. The apps 63, 11, 63, 63, 63, 2, 63, 8, 63, 2, 63, 1, 2, 63, 2  are used prior to the prediction. On Monday 07 PM. Communication : 63, 4, 14, 1, 50, 11 - Utilities : 2, 18, 10, 12, 5 - Entertainment : 52, 7 - Navigation : 6 - Social_Networking : 8 - Music : 40 - Shopping : 15, 17 - Photo&Video : 13 - References : 20. ",this user will use App 63
"The apps Communication, Utilities, Social_Networking, Communication, Utilities, Communication, Social_Networking, Communication, Communication, Social_Networking, Communication, Social_Networking, Communication, Communication, Communication  are used prior to the prediction. The apps 9, 73, 8, 9, 73, 9, 8, 9, 4, 8, 11, 8, 11, 1, 35  are used prior to the prediction. On Monday 03 AM. Shopping : 57, 17, 15, 25, 44 - Utilities : 73, 2, 24, 28, 12, 18 - Communication : 9, 4, 1, 16, 35, 11 - Social_Networking : 8, 3, 21 - Music : 49, 22 - Navigation : 6 - Finance : 37, 27 - Entertainment : 7 - Photo&Video : 13 - Lifestyle : 38 - Health & Fitness : 48 - References : 20. ",this user will use App 13
"The apps Utilities, Navigation, Communication, Navigation, Communication, Navigation, Communication, Communication, Navigation, Communication, Social_Networking, Communication, Navigation, Communication, Utilities  are used prior to the prediction. The apps 2, 6, 63, 6, 9, 6, 63, 63, 6, 63, 46, 63, 6, 63, 18  are used prior to the prediction. On Tuesday 10 PM. Social_Networking : 80, 3, 21, 8, 46 - Communication : 63, 16, 61, 9, 1, 4, 11, 14, 81 - Utilities : 2, 5, 10, 18, 12, 64 - Music : 40, 22 - Navigation : 6 - Entertainment : 52, 7 - Photo&Video : 13 - Shopping : 17 - References : 20. ",this user will use App 8
"The apps Social_Networking, Communication, Communication, Utilities, Communication, Communication, Communication, Communication, Social_Networking, Communication, Communication, Communication, Communication, Social_Networking, Communication  are used prior to the prediction. The apps 80, 16, 9, 2, 9, 16, 9, 9, 46, 9, 9, 9, 16, 46, 16  are used prior to the prediction. On Thursday 12 AM. Social_Networking : 80, 3, 21, 8, 46 - Communication : 63, 16, 61, 9, 1, 4, 11, 14, 81 - Utilities : 2, 5, 10, 18, 12, 64 - Music : 40, 22 - Navigation : 6 - Entertainment : 52, 7 - Photo&Video : 13 - Shopping : 17 - References : 20. ",this user will use App 46
"The apps 'Finance', 'Utilities', 'Finance', 'Utilities', 'Finance', 'Utilities', 'Finance', 'Utilities', 'Finance', 'Finance', 'Utilities', 'Finance', 'Utilities', 'Finance', 'Utilities'  are used prior to the prediction. The apps 192, 150, 192, 150, 192, 150, 192, 150, 192, 333, 378, 333, 150, 192, 150  are used prior to the prediction. On Friday 10 AM. Utilities : 150, 698, 131, 588, 27, 1171, 378, 42, 1261, 1683, 1325, 64, 221, 207, 219, 292, 1514, 191, 51, 1054, 52, 1003, 68, 234, 47, 132, 34, 745, 182, 906, 93, 38, 1405, 374, 1219, 367, 479, 426, 1075, 362, 716, 338, 80, 1619, 934, 1521, 1931, 103, 382, 315, 951, 1011, 1016, 74, 275, 107, 535, 1288, 1968, 725 - Finance : 192, 333, 401, 782, 649 - Navigation : 4, 9, 662, 1674, 447, 1740, 658 - Lifestyle : 33, 17, 126, 29, 783, 768, 774, 770, 781, 387, 384, 381, 389, 528, 760, 76, 799, 777, 1084 - Travel : 31 - Social_Networking : 1, 55, 5, 2, 371, 18, 372, 223 - News : 12, 19, 53, 335 - Shopping : 257, 294, 802, 788, 787, 786, 796, 790, 785, 801, 798 - Books : 63, 804, 527 - Games : 1661 - References : 54, 1220 - Music : 287. This user is close to Business affairs ,Residence and Shopping. ",this user will use App 192
"The apps Shopping, Shopping, Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Shopping, Communication, Communication, Communication  are used prior to the prediction. The apps 57, 57, 4, 57, 4, 57, 4, 57, 4, 57, 4, 57, 4, 60, 4  are used prior to the prediction. On Wednesday 09 PM. Communication : 4, 60, 63, 11, 16, 74, 9 - Shopping : 57, 17, 15 - Social_Networking : 46, 8, 3 - Photo&Video : 31, 34 - Utilities : 41, 12, 28 - Entertainment : 7 - References : 20 - Navigation : 6 - Finance : 37. ",this user will use App 60
"The apps 'Utilities', 'Social_Networking', 'Utilities', 'Entertainment', 'Utilities', 'Entertainment', 'Utilities', 'Entertainment', 'Utilities', 'Entertainment', 'Utilities', 'Entertainment', 'Utilities', 'Entertainment', 'Utilities'  are used prior to the prediction. The apps 494, 55, 494, 1542, 494, 1542, 494, 1542, 494, 1542, 494, 1542, 494, 1542, 494  are used prior to the prediction. On Thursday 12 PM. Utilities : 494, 902, 42, 1041, 1219, 1380, 74, 1906, 1070, 575, 1162, 52, 997, 46, 242, 1619, 207, 47, 489, 623, 68, 128, 131, 325, 132, 304, 182, 205, 93, 746, 563, 477, 218, 60, 890, 263, 1474, 191, 260, 107, 135, 1780, 1325, 295, 285, 352, 51, 148, 1011, 641, 991, 934, 214, 745, 34, 80, 627, 83, 38, 426, 348, 556, 1670, 1390, 1092, 27, 379, 550, 601, 1837, 350, 1095, 1190, 1214, 94, 1421, 1584, 1739, 64 - Entertainment : 1542, 30, 755, 390, 1217, 497, 98, 423 - Social_Networking : 1, 5, 18, 55, 1285, 636, 228, 363, 377, 375, 371, 23, 368, 358, 372, 369 - News : 24, 12, 19, 26, 53, 335, 525, 1676, 1033 - Lifestyle : 126, 17, 79, 172, 708, 351, 33, 413, 613, 227, 381, 523, 777, 29, 774, 389, 387, 770, 384 - Finance : 109, 1163, 730, 554 - Music : 287, 136, 10, 415 - Navigation : 9, 1073, 1578, 115, 49, 41 - Shopping : 70, 591, 948, 798, 255, 796, 795, 788, 854 - Games : 236 - References : 1220, 1894 - Books : 1632 - Travel : 31. This user is close to Residence. ",this user will use App 47
"The apps References, Utilities, Communication, Utilities, Social_Networking, Communication, Social_Networking, Utilities, Photo&Video, Communication, Photo&Video, Communication, Photo&Video, Utilities, Entertainment  are used prior to the prediction. The apps 20, 2, 16, 2, 8, 16, 8, 2, 13, 1, 13, 1, 13, 2, 7  are used prior to the prediction. On Tuesday 06 PM. Utilities : 2, 10, 12 - Communication : 16, 1, 4, 9, 11 - Social_Networking : 8, 3, 21 - Navigation : 6 - Shopping : 17, 15 - News : 67 - References : 20 - Entertainment : 7 - Photo&Video : 13 - Music : 49. ",this user will use App 1
"The apps Navigation, Communication, Navigation, Communication, Navigation, Utilities, Navigation, Utilities, Navigation, Utilities, Navigation, Navigation, Utilities, Navigation, Utilities  are used prior to the prediction. The apps 6, 63, 6, 63, 6, 2, 6, 2, 6, 18, 6, 6, 2, 6, 2  are used prior to the prediction. On Saturday 06 PM. Communication : 63, 4, 14, 1, 50, 11 - Utilities : 2, 18, 10, 12, 5 - Entertainment : 52, 7 - Navigation : 6 - Social_Networking : 8 - Music : 40 - Shopping : 15, 17 - Photo&Video : 13 - References : 20. ",this user will use App 6
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Lifestyle', 'Social_Networking'  are used prior to the prediction. The apps 252, 2, 252, 2, 252, 2, 252, 2, 202, 522, 2, 202, 2, 79, 77  are used prior to the prediction. On Friday 02 PM. Social_Networking : 2, 77, 1, 202, 5, 252, 398, 235, 522, 1267, 228, 370, 358, 286, 363, 376, 935, 369, 55, 471, 905 - Utilities : 1109, 242, 108, 426, 489, 1333, 74, 745, 366, 1313, 1643, 60, 563, 751, 38, 934, 128, 80, 1219, 585, 1090, 276, 571, 46, 148, 688, 714, 1253 - Lifestyle : 79, 126, 413, 613, 172, 708, 246, 766, 351, 974 - Books : 1573 - Entertainment : 392, 411, 187, 1067, 405, 1749, 1554, 1762 - Music : 10, 287, 289, 508, 408, 626, 676, 417, 407, 583 - Shopping : 70, 255, 948, 854, 591 - Games : 7, 310, 300, 561, 664 - Photo&Video : 1098, 1159, 1166, 1179, 1017 - Navigation : 115 - References : 54. This user is close to Hotel ,Business affairs ,Life service ,Residence ,Entertainment and leisure ,Government ,Factory ,Shopping ,Restaurant ,Education and Landmark. ",this user will use App 2
"The apps Communication, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Communication, Communication, Utilities  are used prior to the prediction. The apps 1, 4, 2, 4, 2, 4, 2, 4, 2, 4, 2, 4, 1, 4, 2  are used prior to the prediction. On Saturday 01 PM. Communication : 4, 1, 42, 9 - Utilities : 2, 28, 12, 41 - Social_Networking : 46, 3 - Photo&Video : 31, 34 - Shopping : 17 - Navigation : 6 - References : 20 - Entertainment : 7. ",this user will use App 4
"The apps 'Games', 'Social_Networking', 'Games', 'Social_Networking', 'Games', 'Games', 'Games', 'Social_Networking', 'Games', 'Social_Networking', 'Games', 'Social_Networking', 'Games', 'Social_Networking', 'Games'  are used prior to the prediction. The apps 7, 5, 300, 5, 7, 664, 7, 5, 7, 5, 7, 5, 300, 5, 7  are used prior to the prediction. On Monday 03 PM. Utilities : 94, 267, 80, 547, 61, 496, 230, 380, 426, 696, 281, 446, 466, 60, 199, 74, 623, 1339, 1227, 46, 379, 34, 1646, 1095, 382, 556, 516, 128, 221, 1400, 167 - Lifestyle : 76, 247, 555, 79, 1294, 126, 172, 413, 613, 29, 351, 1866, 766, 903, 176, 597, 227, 1365, 381, 387, 389, 528 - Music : 849, 628, 1000, 963, 1008, 1561, 1120, 1656, 1669, 990, 483, 415 - Navigation : 8, 9, 1525, 4, 82, 717, 1470, 41, 723, 1081, 559 - Travel : 37, 31, 184, 200, 259, 195, 1489, 1486 - Social_Networking : 1, 2, 5, 202, 77, 398, 36, 252, 228, 1967, 572, 1267, 522 - Photo&Video : 237, 439, 1605, 1963, 1889, 1591, 1519, 320, 139, 1513, 1110 - News : 21, 425, 1321, 614, 472, 1128, 565, 1326, 1438, 1535, 1759 - Entertainment : 30, 244, 469, 497, 1151, 390, 1897, 842, 684, 674, 543, 706, 1694, 1973 - Games : 7, 300, 329, 664 - Shopping : 255, 70, 232, 591, 854, 948 - References : 1099. This user is close to Business affairs ,Residence ,Government and Shopping. ",this user will use App 5
"The apps Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Finance  are used prior to the prediction. The apps 73, 3, 73, 3, 73, 3, 73, 3, 73, 3, 73, 3, 73, 8, 37  are used prior to the prediction. On Sunday 09 AM. Shopping : 57, 17, 15, 25, 44 - Utilities : 73, 2, 24, 28, 12, 18 - Communication : 9, 4, 1, 16, 35, 11 - Social_Networking : 8, 3, 21 - Music : 49, 22 - Navigation : 6 - Finance : 37, 27 - Entertainment : 7 - Photo&Video : 13 - Lifestyle : 38 - Health & Fitness : 48 - References : 20. ",this user will use App 8
"The apps Lifestyle, Communication, Lifestyle, Communication, Lifestyle, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication  are used prior to the prediction. The apps 76, 30, 76, 30, 76, 30, 4, 30, 4, 30, 4, 30, 4, 30, 4  are used prior to the prediction. On Thursday 11 PM. Utilities : 10, 28, 2, 12, 18 - Communication : 30, 1, 4, 53 - Lifestyle : 76 - Entertainment : 43, 7 - Navigation : 6 - Music : 49 - Shopping : 17 - Social_Networking : 3, 8 - Finance : 37 - References : 20 - Photo&Video : 13. ",this user will use App 1
"The apps 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Navigation', 'Travel', 'Travel', 'Travel', 'Navigation', 'Travel', 'Travel', 'Travel', 'Travel', 'Navigation'  are used prior to the prediction. The apps 173, 498, 173, 685, 498, 9, 685, 675, 685, 9, 173, 498, 173, 498, 9  are used prior to the prediction. On Friday 11 AM. Travel : 173, 498, 685, 675, 1275 - Navigation : 9, 4, 41, 8, 115, 1470 - Utilities : 1219, 78, 182, 46, 74, 745, 276, 60, 42, 550, 934, 68, 148, 1231, 710, 350, 556, 263, 571, 51, 47, 366, 1011 - Entertainment : 524, 1485, 30, 1806, 1419, 900, 497, 98, 312 - Social_Networking : 1 - Music : 287 - References : 54. This user is close to Hotel ,Business affairs ,Life service ,Residence ,Entertainment and leisure ,Government ,Shopping and Restaurant. ",this user will use App 675
"The apps Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Lifestyle  are used prior to the prediction. The apps 4, 30, 4, 30, 4, 30, 4, 30, 4, 30, 4, 30, 4, 4, 76  are used prior to the prediction. On Thursday 09 PM. Utilities : 10, 28, 2, 12, 18 - Communication : 30, 1, 4, 53 - Lifestyle : 76 - Entertainment : 43, 7 - Navigation : 6 - Music : 49 - Shopping : 17 - Social_Networking : 3, 8 - Finance : 37 - References : 20 - Photo&Video : 13. ",this user will use App 76
